,name,adddate,application,conscurvature,convex,density,dualbound,formats,gap,initinfeasibility,laghessianavgblocksize,laghessianmaxblocksize,laghessianminblocksize,maxcoef,mincoef,nbinvars,ncons,ncontvars,ngennlcons,ngennlfunc,nintvars,njacobiannlnz,njacobiannz,nlaghessianblocks,nlaghessiandiagnz,nlaghessiannz,nldensity,nlincons,nlinfunc,nlnz,nloperands,nnlbinvars,nnlfunc,nnlintvars,nnlsemi,nnlvars,nobjnlnz,nobjnz,npolynomcons,npolynomfunc,nquadcons,nquadfunc,nsemi,nsignomcons,nsignomfunc,nsos1,nsos2,nvars,nz,objcurvature,objsense,objtype,opabs,opcentropy,opcos,opcvpower,opdiv,operrorf,opexp,opgamma,oplog,oplog10,opmin,opmod,opmul,oppower,oprpower,opsignpower,opsin,opsqr,opsqrt,optanh,opvcpower,primalbound,probtype,references,source,sourceids
1570,waterno2_12,2014-08-12,Water Network Operation,indefinite,False,0.0013323224098335,198.7666059,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",10.58399332510814,3200.0,3.818182,8.0,1.0,3600.0,0.08260681,108.0,2470.0,1884.0,0.0,0.0,0.0,1212.0,6450.0,132.0,192.0,1056.0,0.003083028083028,1690.0,1691.0,1212.0,set(),108.0,780.0,0.0,0.0,504.0,0.0,108.0,156.0,156.0,624.0,624.0,0.0,0.0,0.0,0.0,0.0,1992.0,6558.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,2302.511036,MBNLP,"['Huang2011', 'GleixnerHeldHuangVigerske2012']",,['other']
1571,waterno2_18,2014-08-12,Water Network Operation,indefinite,False,0.0008883659807831,142.3853736,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",36.00969194914554,3200.0,3.818182,8.0,1.0,3600.0,0.08260681,162.0,3706.0,2826.0,0.0,0.0,0.0,1818.0,9678.0,198.0,288.0,1584.0,0.002055352055352,2536.0,2537.0,1818.0,set(),162.0,1170.0,0.0,0.0,756.0,0.0,162.0,234.0,234.0,936.0,936.0,0.0,0.0,0.0,0.0,0.0,2988.0,9840.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,5269.638815,MBNLP,"['Huang2011', 'GleixnerHeldHuangVigerske2012']",,['other']
1572,waterno2_24,2014-08-12,Water Network Operation,indefinite,False,0.0006663311144639,131.191737,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",55.01752194194975,3200.0,3.818182,8.0,1.0,3600.0,0.08260681,216.0,4942.0,3768.0,0.0,0.0,0.0,2424.0,12906.0,264.0,384.0,2112.0,0.001541514041514,3382.0,3383.0,2424.0,set(),216.0,1560.0,0.0,0.0,1008.0,0.0,216.0,312.0,312.0,1248.0,1248.0,0.0,0.0,0.0,0.0,0.0,3984.0,13122.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,7349.036006,MBNLP,"['Huang2011', 'GleixnerHeldHuangVigerske2012']",,['other']
1573,waters,2001-05-01,Water Network Design,indefinite,False,0.0239316239316239,0.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",inf,8502.605308,2.875,3.0,2.0,63468.46,0.02862875,14.0,137.0,167.0,0.0,0.0,0.0,46.0,641.0,16.0,28.0,116.0,0.0666666666666666,122.0,123.0,46.0,set(),0.0,15.0,0.0,0.0,46.0,0.0,3.0,14.0,14.0,1.0,1.0,0.0,0.0,0.0,14.0,0.0,195.0,644.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,907.0169959,MBNLP,"['g00008', 'g00006']",modified GAMSMODELLIB(waterx),['GAMS Model Library']
1574,watersbp,2001-05-01,Water Network Design,indefinite,False,0.0239316239316239,0.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",inf,9717.263209,2.875,3.0,2.0,63468.46,0.02862875,28.0,137.0,153.0,0.0,0.0,0.0,46.0,641.0,16.0,28.0,116.0,0.0666666666666666,122.0,123.0,46.0,set(),0.0,15.0,0.0,0.0,46.0,0.0,3.0,14.0,14.0,1.0,1.0,0.0,0.0,0.0,14.0,0.0,195.0,644.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,907.0169959,MBNLP,"['g00008', 'g00006']",modified GAMSMODELLIB(waterx),['GAMS Model Library']
1575,watersym1,2001-05-01,Water Network Design,indefinite,False,0.0192159402856173,0.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",inf,4858.631605,2.0,2.0,2.0,63468.46,0.01375028,28.0,201.0,265.0,0.0,0.0,0.0,60.0,1243.0,30.0,28.0,88.0,0.0344827586206896,172.0,173.0,60.0,set(),0.0,29.0,0.0,0.0,60.0,0.0,3.0,28.0,28.0,1.0,1.0,0.0,0.0,0.0,28.0,0.0,321.0,1246.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,913.7757328,MBNLP,"['g00008', 'g00006']",modified GAMSMODELLIB(waterx),['GAMS Model Library']
1576,watersym2,2001-05-01,Water Network Design,indefinite,False,0.0192159402856173,0.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",inf,4858.631605,2.0,2.0,2.0,63468.46,0.01375028,28.0,201.0,265.0,0.0,0.0,0.0,60.0,1243.0,30.0,28.0,88.0,0.0344827586206896,172.0,173.0,60.0,set(),0.0,29.0,0.0,0.0,60.0,0.0,3.0,28.0,28.0,1.0,1.0,0.0,0.0,0.0,28.0,0.0,321.0,1246.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,940.918868,MBNLP,"['g00008', 'g00006']",modified GAMSMODELLIB(waterx),['GAMS Model Library']
1577,watertreatnd_conc,2013-09-25,Water Network Design,indefinite,False,0.0094184027777777,348336.7614,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.0,20.0,5.0,5.0,5.0,8000.0,0.05,5.0,319.0,355.0,0.0,0.0,0.0,525.0,1080.0,65.0,5.0,525.0,0.0557029177718832,290.0,291.0,525.0,set(),0.0,29.0,0.0,0.0,325.0,0.0,5.0,0.0,0.0,24.0,24.0,0.0,5.0,5.0,0.0,0.0,360.0,1085.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,348336.7614,MBNLP,['MINLP24'],"MINLPORG(24,concbased.gms)",['minlp.org']
1578,watertreatnd_flow,2013-09-25,Water Network Design,indefinite,False,0.0073558897243107,348337.04,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",4.8803309074969655e-09,1.0,6.0,11.0,1.0,8000.0,0.05,5.0,379.0,415.0,0.0,0.0,0.0,305.0,1169.0,10.0,5.0,305.0,0.0327956989247311,224.0,225.0,305.0,set(),0.0,155.0,0.0,0.0,60.0,0.0,5.0,0.0,0.0,150.0,150.0,0.0,5.0,5.0,0.0,0.0,420.0,1174.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,348337.0417,MBNLP,['MINLP24'],"MINLPORG(24,flowbased.gms)",['minlp.org']
1591,waterx,2001-05-01,Water Network Design,indefinite,False,0.0623376623376623,806.002167,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.1278231000091096,723.6299865,2.875,3.0,2.0,2501.999,0.069,14.0,54.0,56.0,0.0,0.0,0.0,60.0,236.0,16.0,42.0,130.0,0.0815217391304347,38.0,39.0,60.0,set(),0.0,16.0,0.0,0.0,46.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,15.0,15.0,0.0,0.0,70.0,240.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,909.0278626,MBNLP,"['g00008', 'g00006']",GAMSMODELLIB,['GAMS Model Library']
1592,waterz,2001-05-01,Water Network Design,indefinite,False,0.0239316239316239,274.76889,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",2.301017796810985,8502.605308,2.875,3.0,2.0,63468.46,0.02862875,126.0,137.0,69.0,0.0,0.0,0.0,46.0,641.0,16.0,28.0,116.0,0.0666666666666666,122.0,123.0,46.0,set(),0.0,15.0,0.0,0.0,46.0,0.0,3.0,14.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,195.0,644.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,907.0169959,MBNLP,"['g00008', 'g00006']",modified GAMSMODELLIB(waterx),['GAMS Model Library']
1593,windfac,2001-05-01,Winding Factor of Electrical Machines,indefinite,False,0.1887755102040816,0.2544872983,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.0,2.85,2.6,8.0,1.0,12.56637,0.25,0.0,13.0,11.0,6.0,6.0,3.0,22.0,35.0,5.0,7.0,29.0,0.1678321678321678,3.0,3.0,24.0,"{'div', 'sin', 'mul'}",0.0,11.0,3.0,0.0,13.0,2.0,2.0,0.0,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,14.0,37.0,convex,min,quadratic,,,,,True,,,,,,,,True,,,,1.0,,,,,0.2544872983,MINLP,['g00079'],"MacMINLP(wind-fac.mod), GAMSMODELLIB","['MacMINLP', 'GAMS Model Library']"
